-68.50520
-76.62066
-57.07520
-95.37139
-82.25998
-61.62212
-58.47091
-63.56965
-72.81185
-70.23638
-62.37377
-60.78251
-69.66282
-59.10097
-59.88470
-61.81479
-58.17449
-80.27264
-66.34579
-59.28266
-78.20939
-58.23807
-62.30218
-63.86435
-63.47902
-62.68522
-71.52566
-69.81328
-67.27097
-64.71558
-71.38463
-69.50811
-64.22669
-104.36631
-59.01755
-72.56721
-76.65223
-78.25444
-54.63695
-61.34442
-64.39117
-64.91681
-69.30806
-63.91577
-80.51629
-62.30687
-54.72575
-60.79054
-58.14436
-55.66643
-58.00783
-65.03524
-57.37603
-86.99211
-66.38952
-78.44480
-71.72880
-67.46693
-65.08044
-82.89758
-73.02436
-61.02645
-59.49867
-90.08614
-57.69647
-69.84688
-67.31675
-61.48969
-64.74326
-58.75016
-61.51718
-62.29266
-66.66573
-52.29002
-67.41172
-60.17218
-69.24659
-65.63327
-81.76903
-65.74579
-65.38550
-63.51808
-61.90309
-80.53888
-88.26171
-57.89273
-70.73300
-76.36846
-65.50165
-63.90764
-59.98197
-69.77750
-76.22868
-72.14223
-81.27984
-64.63836
-78.28031
-73.65962
-50.64866
-74.57249
